Trial ID,Test Method,Item ID,Item Format,Item Brand,Item Name,Item Description Refined,Material Class I,Material Class II,Material Class III,% Residuals (Mass),% Residuals (Area),Technology
EASP003-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.939,0.574,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.991,0.474,Covered or Extended Aerated Static Pile
EASP003-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.925,0.473,Covered or Extended Aerated Static Pile
IV002-01,Bulk Dose,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.0,0.0,In-Vessel
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.265,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.8,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.627,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.317,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.094,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.417,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.075,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.363,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.482,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.315,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.0,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.0,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.0,,Windrow
WR004-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.435,,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.189,0.118,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.291,0.099,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.111,0.073,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.443,0.195,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.183,0.054,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.012,0.003,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.167,0.059,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.179,0.093,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.005,0.001,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.47,0.144,Windrow
WR005-01,Mesh Bag,K3,Positive Control - Film,Brand H,Cellulose Bag Control,Cellulose bag CONTROL,Positive Control,Positive Control - Film,Positive Control - Cellulose Film,0.938,0.324,Windrow
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.475,0.848,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.0,0.809,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.152,0.594,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.184,0.687,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.816,0.557,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.136,0.679,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.721,0.358,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.213,0.739,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.974,0.478,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.094,0.798,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.979,0.589,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.971,0.423,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.962,0.529,Aerated Static Pile
ASP001-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.056,0.729,Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.637,0.632,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.692,0.368,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.49,0.178,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.707,0.217,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.393,0.063,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.505,0.084,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.312,0.097,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.736,0.524,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.0,0.0,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.091,0.721,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.183,0.696,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.914,0.729,Covered or Extended Aerated Static Pile
CASP004-02,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.482,0.326,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.071,0.535,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.071,0.535,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.344,0.804,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.344,0.804,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.166,0.683,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.166,0.683,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.088,0.753,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.088,0.753,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.342,0.74,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.342,0.74,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.309,0.687,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.309,0.687,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.173,0.6,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.173,0.6,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.992,0.636,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.992,0.636,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.783,0.287,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.783,0.287,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.384,0.691,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.384,0.691,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.409,0.45,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.409,0.45,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.245,0.517,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.245,0.517,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.72,0.387,Covered or Extended Aerated Static Pile
CASP005-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,0.72,0.387,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.064,0.693,Covered or Extended Aerated Static Pile
CASP006-01,Mesh Bag,K1,Positive Control - Fiber,Brand H,Kraft Butcher Paper Pink,Kraft butcher paper CONTROL,Positive Control,Positive Control - Fiber,Positive Control - Unlined Paper,1.064,0.693,Covered or Extended Aerated Static Pile
