facility_ID,trial_ID,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%,treated_mass_resid_%
6,CASP006-01,B-9,22,First Removal,9.1,31.5,
6,CASP006-01,C-10,22,First Removal,9.4,17.7,
6,CASP006-01,C-6,22,First Removal,22.8,46.6,
6,CASP006-01,C-7,22,First Removal,13.5,39.7,
6,CASP006-01,C-8,22,First Removal,9.6,15.6,
6,CASP006-01,C-9,22,First Removal,12.2,26.8,
6,CASP006-01,A-1,22,Second Removal,0.4,0.8,
6,CASP006-01,A-2,22,Second Removal,0.0,0.0,
6,CASP006-01,A-4,22,Second Removal,0.0,0.0,
6,CASP006-01,A-5,22,Second Removal,3.7,6.8,
6,CASP006-01,B-1,22,Second Removal,0.0,0.0,
6,CASP006-01,B-2,22,Second Removal,4.1,10.0,
6,CASP006-01,B-3,22,Second Removal,1.7,5.7,
6,CASP006-01,B-4,22,Second Removal,0.0,0.0,
6,CASP006-01,B-5,22,Second Removal,2.9,11.8,
6,CASP006-01,C-1,22,Second Removal,2.4,4.7,
6,CASP006-01,C-2,22,Second Removal,0.0,0.0,
6,CASP006-01,C-3,22,Second Removal,7.4,17.5,
6,CASP006-01,C-4,22,Second Removal,4.1,9.9,
6,CASP006-01,C-5,22,Second Removal,4.3,10.4,
8,ASP001-01,A-1,22,First Removal,9.2,12.2,
8,ASP001-01,A-2,22,First Removal,16.9,17.6,
8,ASP001-01,A-3,22,First Removal,9.9,10.2,
8,ASP001-01,A-4,22,First Removal,16.2,21.4,
8,ASP001-01,A-5,22,First Removal,16.6,15.3,
8,ASP001-01,B-1,22,First Removal,12.2,13.1,
8,ASP001-01,B-2,22,First Removal,17.6,15.8,
8,ASP001-01,B-3,22,First Removal,16.5,16.5,
8,ASP001-01,B-4,22,First Removal,13.2,13.7,
8,ASP001-01,B-5,22,First Removal,9.4,13.9,
8,ASP001-01,C-1,22,First Removal,9.5,13.6,
8,ASP001-01,C-2,22,First Removal,9.8,9.7,
8,ASP001-01,C-3,22,First Removal,13.2,15.6,
8,ASP001-01,C-4,22,First Removal,10.9,15.8,
8,ASP001-01,C-5,22,First Removal,10.0,15.2,
8,ASP001-01,A-10,22,Second Removal,10.1,14.2,
8,ASP001-01,A-6,22,Second Removal,5.4,5.5,
8,ASP001-01,A-7,22,Second Removal,7.2,6.9,
8,ASP001-01,A-8,22,Second Removal,10.5,14.2,
8,ASP001-01,A-9,22,Second Removal,5.4,3.8,
8,ASP001-01,B-10,22,Second Removal,9.4,18.2,
8,ASP001-01,B-6,22,Second Removal,12.6,17.7,
8,ASP001-01,B-7,22,Second Removal,7.1,11.3,
8,ASP001-01,B-8,22,Second Removal,8.8,11.7,
8,ASP001-01,B-9,22,Second Removal,7.6,11.6,
8,ASP001-01,C-10,22,Second Removal,8.6,14.4,
8,ASP001-01,C-6,22,Second Removal,9.7,11.5,
8,ASP001-01,C-7,22,Second Removal,7.6,12.8,
8,ASP001-01,C-8,22,Second Removal,13.1,13.8,
8,ASP001-01,C-9,22,Second Removal,9.7,15.9,
10,WR005-01,A-2,22,First Removal,7.1,11.4,
10,WR005-01,A-4,22,First Removal,9.5,22.2,
10,WR005-01,A-6,22,First Removal,2.7,2.9,
10,WR005-01,A-7,22,First Removal,4.0,5.2,
10,WR005-01,A-9,22,First Removal,4.0,5.7,
10,WR005-01,B-10,22,First Removal,6.1,10.4,
10,WR005-01,B-2,22,First Removal,0.0,0.0,
10,WR005-01,B-4,22,First Removal,4.7,9.7,
10,WR005-01,B-6,22,First Removal,9.5,15.7,
10,WR005-01,B-7,22,First Removal,0.7,1.1,
10,WR005-01,C-1,22,First Removal,6.2,13.6,
10,WR005-01,C-3,22,First Removal,3.3,9.2,
10,WR005-01,C-5,22,First Removal,0.0,0.0,
10,WR005-01,C-6,22,First Removal,0.0,0.0,
10,WR005-01,C-7,22,First Removal,6.1,8.7,
10,WR005-01,A-1,22,Second Removal,0.0,0.0,
10,WR005-01,A-10,22,Second Removal,0.0,0.0,
10,WR005-01,A-3,22,Second Removal,0.0,0.0,
10,WR005-01,A-5,22,Second Removal,6.5,9.7,
10,WR005-01,A-8,22,Second Removal,5.6,6.9,
10,WR005-01,B-1,22,Second Removal,0.0,0.0,
10,WR005-01,B-3,22,Second Removal,0.0,0.0,
10,WR005-01,B-5,22,Second Removal,0.0,0.0,
10,WR005-01,B-9,22,Second Removal,4.6,4.7,
10,WR005-01,C-10,22,Second Removal,3.7,3.7,
10,WR005-01,C-2,22,Second Removal,0.0,0.0,
10,WR005-01,C-4,22,Second Removal,0.0,0.0,
10,WR005-01,C-9,22,Second Removal,0.0,0.0,
1,WR004-01,A-10,13,First Removal,54.6,22.5,
1,WR004-01,A-6,13,First Removal,57.2,19.7,
1,WR004-01,A-7,13,First Removal,31.3,19.5,
1,WR004-01,A-8,13,First Removal,41.2,27.2,
1,WR004-01,A-9,13,First Removal,65.0,27.1,
1,WR004-01,B-10,13,First Removal,38.7,19.6,
1,WR004-01,B-6,13,First Removal,38.0,24.8,
1,WR004-01,B-7,13,First Removal,58.8,40.5,
1,WR004-01,B-8,13,First Removal,56.6,36.7,
1,WR004-01,B-9,13,First Removal,71.8,36.7,
1,WR004-01,C-10,13,First Removal,52.6,28.7,
1,WR004-01,C-6,13,First Removal,48.4,15.1,
1,WR004-01,C-7,13,First Removal,68.2,36.6,
1,WR004-01,C-8,13,First Removal,65.2,42.9,
1,WR004-01,C-9,13,First Removal,61.8,38.9,
1,WR004-01,A-1,13,Second Removal,26.5,8.5,
1,WR004-01,A-3,13,Second Removal,80.0,34.8,
1,WR004-01,A-4,13,Second Removal,62.7,25.3,
1,WR004-01,A-5,13,Second Removal,31.7,10.1,
1,WR004-01,B-1,13,Second Removal,9.4,5.5,
1,WR004-01,B-2,13,Second Removal,41.7,12.6,
1,WR004-01,B-3,13,Second Removal,7.5,3.7,
1,WR004-01,B-4,13,Second Removal,36.3,7.9,
1,WR004-01,B-5,13,Second Removal,48.2,24.6,
1,WR004-01,C-1,13,Second Removal,31.5,13.1,
1,WR004-01,C-2,13,Second Removal,0.0,0.0,
1,WR004-01,C-3,13,Second Removal,0.0,0.0,
1,WR004-01,C-4,13,Second Removal,0.0,0.0,
1,WR004-01,C-5,13,Second Removal,43.5,27.4,
2,CASP005-01,A-2,13,First Removal,116.2,47.9,
2,CASP005-01,A-4,13,First Removal,119.8,42.3,
2,CASP005-01,A-5,13,First Removal,107.1,41.5,
2,CASP005-01,A-7,13,First Removal,88.0,30.6,
2,CASP005-01,A-9,13,First Removal,90.8,39.7,
2,CASP005-01,B-1,13,First Removal,93.7,46.8,
2,CASP005-01,B-2,13,First Removal,111.9,38.4,
2,CASP005-01,B-4,13,First Removal,78.4,36.8,
2,CASP005-01,B-5,13,First Removal,102.4,41.5,
2,CASP005-01,B-8,13,First Removal,94.1,46.5,
2,CASP005-01,C-1,13,First Removal,87.3,23.4,
2,CASP005-01,C-2,13,First Removal,94.6,29.2,
2,CASP005-01,C-4,13,First Removal,104.1,42.5,
2,CASP005-01,C-5,13,First Removal,6.3,2.6,
2,CASP005-01,C-9,13,First Removal,98.4,52.1,
2,CASP005-01,A-10,13,Second Removal,89.1,40.6,
2,CASP005-01,A-3,13,Second Removal,107.6,35.7,
2,CASP005-01,A-6,13,Second Removal,97.5,31.4,
2,CASP005-01,B-3,13,Second Removal,100.8,24.8,
2,CASP005-01,B-6,13,Second Removal,85.6,22.4,
2,CASP005-01,B-7,13,Second Removal,106.6,35.4,
2,CASP005-01,B-9,13,Second Removal,122.6,32.6,
2,CASP005-01,C-10,13,Second Removal,80.8,23.3,
2,CASP005-01,C-3,13,Second Removal,84.1,25.5,
2,CASP005-01,C-6,13,Second Removal,63.2,16.2,
2,CASP005-01,C-7,13,Second Removal,0.0,0.0,
2,CASP005-01,C-8,13,Second Removal,88.3,34.5,
5,EASP002-01,A-1,13,First Removal,65.7,32.1,
5,EASP002-01,A-10,13,First Removal,50.9,25.7,
5,EASP002-01,A-4,13,First Removal,58.3,31.8,
5,EASP002-01,A-6,13,First Removal,87.4,51.8,
5,EASP002-01,A-8,13,First Removal,77.9,53.1,
5,EASP002-01,B-2,13,First Removal,94.8,49.4,
5,EASP002-01,B-5,13,First Removal,93.6,72.3,
5,EASP002-01,B-6,13,First Removal,88.6,64.5,
5,EASP002-01,B-7,13,First Removal,46.9,26.9,
5,EASP002-01,B-8,13,First Removal,88.3,41.3,
5,EASP002-01,C-10,13,First Removal,74.4,42.1,
5,EASP002-01,C-3,13,First Removal,74.7,42.4,
5,EASP002-01,C-7,13,First Removal,87.7,50.1,
5,EASP002-01,C-8,13,First Removal,69.9,37.0,
5,EASP002-01,C-9,13,First Removal,68.5,22.9,
5,EASP002-01,A-2,13,Second Removal,12.6,3.8,
5,EASP002-01,A-3,13,Second Removal,40.8,9.3,
5,EASP002-01,A-5,13,Second Removal,2.7,0.7,
5,EASP002-01,A-7,13,Second Removal,30.2,10.1,
5,EASP002-01,A-9,13,Second Removal,25.7,5.7,
5,EASP002-01,B-1,13,Second Removal,8.5,3.4,
5,EASP002-01,B-10,13,Second Removal,24.0,8.2,
5,EASP002-01,B-3,13,Second Removal,15.9,6.6,
5,EASP002-01,B-4,13,Second Removal,21.4,4.4,
5,EASP002-01,B-8,13,Second Removal,18.2,3.9,
5,EASP002-01,C-1,13,Second Removal,0.0,0.0,
5,EASP002-01,C-2,13,Second Removal,2.7,0.5,
5,EASP002-01,C-4,13,Second Removal,0.0,0.0,
5,EASP002-01,C-5,13,Second Removal,36.0,12.8,
5,EASP002-01,C-6,13,Second Removal,20.7,10.6,
6,CASP006-01,A-10,13,First Removal,100.1,43.3,
6,CASP006-01,A-6,13,First Removal,13.5,8.8,
6,CASP006-01,A-7,13,First Removal,92.5,35.6,
6,CASP006-01,A-8,13,First Removal,83.9,36.9,
6,CASP006-01,A-9,13,First Removal,85.9,41.2,
6,CASP006-01,B-10,13,First Removal,94.4,40.5,
6,CASP006-01,B-6,13,First Removal,63.2,33.5,
6,CASP006-01,B-7,13,First Removal,12.0,3.9,
6,CASP006-01,B-8,13,First Removal,68.7,31.4,
6,CASP006-01,B-9,13,First Removal,94.9,37.6,
6,CASP006-01,C-10,13,First Removal,92.9,51.8,
6,CASP006-01,C-6,13,First Removal,69.5,26.3,
6,CASP006-01,C-7,13,First Removal,90.3,26.7,
6,CASP006-01,C-8,13,First Removal,40.0,20.1,
6,CASP006-01,C-9,13,First Removal,57.8,21.2,
6,CASP006-01,A-1,13,Second Removal,58.1,35.1,
6,CASP006-01,A-2,13,Second Removal,61.4,41.9,
6,CASP006-01,A-4,13,Second Removal,5.9,2.8,
6,CASP006-01,B-1,13,Second Removal,0.0,0.0,
6,CASP006-01,B-2,13,Second Removal,0.0,0.0,
6,CASP006-01,B-5,13,Second Removal,6.4,2.5,
6,CASP006-01,C-1,13,Second Removal,38.2,10.7,
6,CASP006-01,C-2,13,Second Removal,91.1,48.3,
6,CASP006-01,C-3,13,Second Removal,0.0,0.0,
6,CASP006-01,C-4,13,Second Removal,0.0,0.0,
6,CASP006-01,C-5,13,Second Removal,137.3,50.9,
7,CASP004-02,A-1,13,First Removal,47.7,24.9,
7,CASP004-02,A-10,13,First Removal,47.5,37.1,
7,CASP004-02,A-4,13,First Removal,46.0,26.0,
7,CASP004-02,A-5,13,First Removal,69.7,51.0,
7,CASP004-02,A-7,13,First Removal,75.0,40.3,
7,CASP004-02,B-2,13,First Removal,43.6,16.2,
7,CASP004-02,B-3,13,First Removal,76.8,29.2,
7,CASP004-02,B-4,13,First Removal,12.1,6.4,
7,CASP004-02,B-8,13,First Removal,43.0,21.6,
7,CASP004-02,C-10,13,First Removal,87.1,49.7,
7,CASP004-02,C-5,13,First Removal,74.8,30.9,
7,CASP004-02,C-7,13,First Removal,91.0,47.8,
7,CASP004-02,C-8,13,First Removal,16.9,6.5,
7,CASP004-02,A-2,13,Second Removal,27.0,15.0,
7,CASP004-02,A-3,13,Second Removal,43.0,14.1,
7,CASP004-02,A-6,13,Second Removal,0.0,0.0,
7,CASP004-02,A-8,13,Second Removal,41.2,12.2,
7,CASP004-02,A-9,13,Second Removal,49.9,16.4,
7,CASP004-02,B-1,13,Second Removal,0.0,0.0,
7,CASP004-02,B-5,13,Second Removal,0.0,0.0,
7,CASP004-02,B-6,13,Second Removal,0.0,0.0,
7,CASP004-02,B-7,13,Second Removal,12.2,3.4,
7,CASP004-02,C-1,13,Second Removal,0.0,0.0,
7,CASP004-02,C-2,13,Second Removal,0.0,0.0,
7,CASP004-02,C-3,13,Second Removal,0.0,0.0,
7,CASP004-02,C-6,13,Second Removal,13.1,4.5,
7,CASP004-02,C-9,13,Second Removal,0.0,0.0,
8,ASP001-01,A-1,13,First Removal,73.7,41.7,
8,ASP001-01,A-3,13,First Removal,80.6,46.6,
8,ASP001-01,A-4,13,First Removal,85.2,47.4,
8,ASP001-01,A-5,13,First Removal,39.4,17.9,
8,ASP001-01,C-1,13,First Removal,89.4,41.4,
8,ASP001-01,C-2,13,First Removal,75.3,28.5,
8,ASP001-01,C-3,13,First Removal,93.9,57.9,
8,ASP001-01,C-4,13,First Removal,93.7,46.8,
8,ASP001-01,C-5,13,First Removal,95.7,59.7,
8,ASP001-01,A-10,13,Second Removal,79.8,39.4,
8,ASP001-01,A-6,13,Second Removal,18.9,8.0,
8,ASP001-01,B-7,13,Second Removal,24.2,10.0,
8,ASP001-01,B-8,13,Second Removal,5.5,2.8,
8,ASP001-01,B-9,13,Second Removal,46.1,16.3,
8,ASP001-01,C-10,13,Second Removal,78.0,43.4,
8,ASP001-01,C-6,13,Second Removal,33.7,16.5,
8,ASP001-01,C-7,13,Second Removal,28.3,17.0,
8,ASP001-01,C-8,13,Second Removal,88.1,42.4,
8,ASP001-01,C-9,13,Second Removal,95.5,44.3,
9,EASP003-01,A-10,13,First Removal,68.4,28.5,
9,EASP003-01,A-2,13,First Removal,82.4,49.8,
9,EASP003-01,A-4,13,First Removal,95.7,45.0,
9,EASP003-01,A-6,13,First Removal,82.3,40.8,
9,EASP003-01,A-9,13,First Removal,90.8,44.9,
