facility_name,trial_stage,bag_set,bag_number,product_name,percent_residual
EASP,First Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),3,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),7,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),8,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),2,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),3,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),5,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),7,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),9,Bin Liner Bag 2.5 gal,
EASP,Second Removal,B (green),1,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),10,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),3,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),4,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),8,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,C (yellow),1,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),4,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),5,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),6,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),10,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),6,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),7,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),8,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),9,Bin Liner Bag 2.5 gal,
CASP,First Removal,B (green),10,Bin Liner Bag 2.5 gal,0.724
CASP,First Removal,B (green),6,Bin Liner Bag 2.5 gal,2.636
CASP,First Removal,B (green),7,Bin Liner Bag 2.5 gal,0
CASP,First Removal,B (green),8,Bin Liner Bag 2.5 gal,0
CASP,First Removal,B (green),9,Bin Liner Bag 2.5 gal,0.411
CASP,First Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),6,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),7,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),8,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),1,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),2,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),4,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),5,Bin Liner Bag 2.5 gal,
CASP,Second Removal,B (green),1,Bin Liner Bag 2.5 gal,0.182
CASP,Second Removal,B (green),2,Bin Liner Bag 2.5 gal,0
CASP,Second Removal,B (green),3,Bin Liner Bag 2.5 gal,0
CASP,Second Removal,B (green),4,Bin Liner Bag 2.5 gal,0
CASP,Second Removal,B (green),5,Bin Liner Bag 2.5 gal,0
CASP,Second Removal,C (yellow),1,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),3,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),4,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),5,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),1,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),10,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),4,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),5,Bin Liner Bag 2.5 gal,
CASP,First Removal,A (blue),7,Bin Liner Bag 2.5 gal,
CASP,First Removal,B (green),2,Bin Liner Bag 2.5 gal,0.971
CASP,First Removal,B (green),3,Bin Liner Bag 2.5 gal,1.01
CASP,First Removal,B (green),4,Bin Liner Bag 2.5 gal,
CASP,First Removal,B (green),8,Bin Liner Bag 2.5 gal,0
CASP,First Removal,B (green),9,Bin Liner Bag 2.5 gal,1.043
CASP,First Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),5,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),7,Bin Liner Bag 2.5 gal,
CASP,First Removal,C (yellow),8,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),2,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),3,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),6,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),8,Bin Liner Bag 2.5 gal,
CASP,Second Removal,A (blue),9,Bin Liner Bag 2.5 gal,
CASP,Second Removal,B (green),1,Bin Liner Bag 2.5 gal,1.025
CASP,Second Removal,B (green),5,Bin Liner Bag 2.5 gal,1.023
CASP,Second Removal,B (green),6,Bin Liner Bag 2.5 gal,0.68
CASP,Second Removal,B (green),7,Bin Liner Bag 2.5 gal,0
CASP,Second Removal,C (yellow),1,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),3,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),6,Bin Liner Bag 2.5 gal,
CASP,Second Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
ASP,First Removal,A (blue),1,Bin Liner Bag 2.5 gal,
ASP,First Removal,A (blue),2,Bin Liner Bag 2.5 gal,
ASP,First Removal,A (blue),3,Bin Liner Bag 2.5 gal,
ASP,First Removal,A (blue),4,Bin Liner Bag 2.5 gal,
ASP,First Removal,A (blue),5,Bin Liner Bag 2.5 gal,
ASP,First Removal,B (green),1,Bin Liner Bag 2.5 gal,
ASP,First Removal,B (green),2,Bin Liner Bag 2.5 gal,
ASP,First Removal,B (green),3,Bin Liner Bag 2.5 gal,0
ASP,First Removal,B (green),4,Bin Liner Bag 2.5 gal,
ASP,First Removal,B (green),5,Bin Liner Bag 2.5 gal,
ASP,First Removal,C (yellow),1,Bin Liner Bag 2.5 gal,
ASP,First Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
ASP,First Removal,C (yellow),3,Bin Liner Bag 2.5 gal,
ASP,First Removal,C (yellow),4,Bin Liner Bag 2.5 gal,
ASP,First Removal,C (yellow),5,Bin Liner Bag 2.5 gal,
ASP,Second Removal,A (blue),10,Bin Liner Bag 2.5 gal,
ASP,Second Removal,A (blue),6,Bin Liner Bag 2.5 gal,
ASP,Second Removal,A (blue),7,Bin Liner Bag 2.5 gal,
ASP,Second Removal,A (blue),8,Bin Liner Bag 2.5 gal,
ASP,Second Removal,A (blue),9,Bin Liner Bag 2.5 gal,
ASP,Second Removal,B (green),10,Bin Liner Bag 2.5 gal,0
ASP,Second Removal,B (green),6,Bin Liner Bag 2.5 gal,0
ASP,Second Removal,B (green),7,Bin Liner Bag 2.5 gal,0
ASP,Second Removal,B (green),8,Bin Liner Bag 2.5 gal,0
ASP,Second Removal,B (green),9,Bin Liner Bag 2.5 gal,0
ASP,Second Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
ASP,Second Removal,C (yellow),6,Bin Liner Bag 2.5 gal,
ASP,Second Removal,C (yellow),7,Bin Liner Bag 2.5 gal,
ASP,Second Removal,C (yellow),8,Bin Liner Bag 2.5 gal,
ASP,Second Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
EASP,First Removal,A (blue),10,Bin Liner Bag 2.5 gal,
EASP,First Removal,A (blue),2,Bin Liner Bag 2.5 gal,
EASP,First Removal,A (blue),4,Bin Liner Bag 2.5 gal,
EASP,First Removal,A (blue),6,Bin Liner Bag 2.5 gal,
EASP,First Removal,A (blue),9,Bin Liner Bag 2.5 gal,
EASP,First Removal,B (green),1,Bin Liner Bag 2.5 gal,0
EASP,First Removal,B (green),2,Bin Liner Bag 2.5 gal,0
EASP,First Removal,B (green),4,Bin Liner Bag 2.5 gal,0
EASP,First Removal,B (green),5,Bin Liner Bag 2.5 gal,0
EASP,First Removal,B (green),6,Bin Liner Bag 2.5 gal,0
EASP,First Removal,C (yellow),1,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),3,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),4,Bin Liner Bag 2.5 gal,
EASP,First Removal,C (yellow),5,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),1,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),3,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),5,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),7,Bin Liner Bag 2.5 gal,
EASP,Second Removal,A (blue),8,Bin Liner Bag 2.5 gal,
EASP,Second Removal,B (green),10,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),3,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),7,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),8,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,B (green),9,Bin Liner Bag 2.5 gal,0
EASP,Second Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),6,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),7,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),8,Bin Liner Bag 2.5 gal,
EASP,Second Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
Windrow,First Removal,A (blue),2,Bin Liner Bag 2.5 gal,
Windrow,First Removal,A (blue),4,Bin Liner Bag 2.5 gal,
Windrow,First Removal,A (blue),6,Bin Liner Bag 2.5 gal,
Windrow,First Removal,A (blue),7,Bin Liner Bag 2.5 gal,
Windrow,First Removal,A (blue),9,Bin Liner Bag 2.5 gal,
Windrow,First Removal,B (green),10,Bin Liner Bag 2.5 gal,0.984
Windrow,First Removal,B (green),2,Bin Liner Bag 2.5 gal,0.377
Windrow,First Removal,B (green),4,Bin Liner Bag 2.5 gal,1.28
Windrow,First Removal,B (green),6,Bin Liner Bag 2.5 gal,1.024
Windrow,First Removal,B (green),7,Bin Liner Bag 2.5 gal,0.4
Windrow,First Removal,C (yellow),1,Bin Liner Bag 2.5 gal,
Windrow,First Removal,C (yellow),3,Bin Liner Bag 2.5 gal,
Windrow,First Removal,C (yellow),5,Bin Liner Bag 2.5 gal,
Windrow,First Removal,C (yellow),6,Bin Liner Bag 2.5 gal,
Windrow,First Removal,C (yellow),7,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,A (blue),1,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,A (blue),10,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,A (blue),3,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,A (blue),5,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,A (blue),8,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,B (green),1,Bin Liner Bag 2.5 gal,0.253
Windrow,Second Removal,B (green),3,Bin Liner Bag 2.5 gal,0.041
Windrow,Second Removal,B (green),5,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,B (green),9,Bin Liner Bag 2.5 gal,0
Windrow,Second Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,C (yellow),4,Bin Liner Bag 2.5 gal,
Windrow,Second Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
EASP,First Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0.079
EASP,Second Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0
In-Vessel,First Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0.112
In-Vessel,Second Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0.011
Windrow,First Removal,A (blue),10,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),6,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),7,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),8,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),9,Fiber Bowl 16oz,
Windrow,First Removal,B (green),10,Fiber Bowl 16oz,0.876
Windrow,First Removal,B (green),6,Fiber Bowl 16oz,1.034
Windrow,First Removal,B (green),7,Fiber Bowl 16oz,0.958
Windrow,First Removal,B (green),8,Fiber Bowl 16oz,0.831
Windrow,First Removal,B (green),9,Fiber Bowl 16oz,0.758
Windrow,First Removal,C (yellow),10,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),6,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),7,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),8,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),9,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),1,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),2,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),3,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),4,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),5,Fiber Bowl 16oz,
Windrow,Second Removal,B (green),1,Fiber Bowl 16oz,0.734
Windrow,Second Removal,B (green),2,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),3,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),4,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),5,Fiber Bowl 16oz,0.762
Windrow,Second Removal,C (yellow),1,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),2,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),3,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),4,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),2,Fiber Bowl 16oz,
CASP,First Removal,A (blue),4,Fiber Bowl 16oz,
CASP,First Removal,A (blue),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),7,Fiber Bowl 16oz,
CASP,First Removal,A (blue),9,Fiber Bowl 16oz,
CASP,First Removal,B (green),(blank),Fiber Bowl 16oz,
CASP,First Removal,B (green),1,Fiber Bowl 16oz,1.615
CASP,First Removal,B (green),2,Fiber Bowl 16oz,1.533
CASP,First Removal,B (green),4,Fiber Bowl 16oz,1.276
CASP,First Removal,B (green),5,Fiber Bowl 16oz,1.063
CASP,First Removal,B (green),8,Fiber Bowl 16oz,1.24
CASP,First Removal,C (yellow),1,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),2,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),4,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),9,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),10,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),6,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
CASP,Second Removal,B (green),3,Fiber Bowl 16oz,1.095
CASP,Second Removal,B (green),6,Fiber Bowl 16oz,1.574
CASP,Second Removal,B (green),7,Fiber Bowl 16oz,1.085
CASP,Second Removal,B (green),9,Fiber Bowl 16oz,1.125
CASP,Second Removal,C (yellow),10,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),3,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),7,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),8,Fiber Bowl 16oz,
EASP,First Removal,A (blue),1,Fiber Bowl 16oz,
EASP,First Removal,A (blue),10,Fiber Bowl 16oz,
EASP,First Removal,A (blue),4,Fiber Bowl 16oz,
EASP,First Removal,A (blue),6,Fiber Bowl 16oz,
EASP,First Removal,A (blue),8,Fiber Bowl 16oz,
EASP,First Removal,B (green),2,Fiber Bowl 16oz,1.068
EASP,First Removal,B (green),5,Fiber Bowl 16oz,1.127
EASP,First Removal,B (green),6,Fiber Bowl 16oz,1.326
EASP,First Removal,B (green),7,Fiber Bowl 16oz,1.205
EASP,First Removal,B (green),8,Fiber Bowl 16oz,1.625
EASP,First Removal,C (yellow),10,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),3,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),7,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),8,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),9,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),2,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),5,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),7,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),9,Fiber Bowl 16oz,
EASP,Second Removal,B (green),1,Fiber Bowl 16oz,0
EASP,Second Removal,B (green),10,Fiber Bowl 16oz,0.193
EASP,Second Removal,B (green),3,Fiber Bowl 16oz,0
EASP,Second Removal,B (green),4,Fiber Bowl 16oz,1.02
EASP,Second Removal,B (green),8,Fiber Bowl 16oz,0.312
EASP,Second Removal,C (yellow),1,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),2,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),4,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),5,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,First Removal,A (blue),10,Fiber Bowl 16oz,
CASP,First Removal,A (blue),6,Fiber Bowl 16oz,
CASP,First Removal,A (blue),7,Fiber Bowl 16oz,
CASP,First Removal,A (blue),8,Fiber Bowl 16oz,
CASP,First Removal,A (blue),9,Fiber Bowl 16oz,
CASP,First Removal,B (green),10,Fiber Bowl 16oz,1.138
CASP,First Removal,B (green),6,Fiber Bowl 16oz,1.408
CASP,First Removal,B (green),7,Fiber Bowl 16oz,0.78
CASP,First Removal,B (green),8,Fiber Bowl 16oz,1.336
CASP,First Removal,B (green),9,Fiber Bowl 16oz,1.374
CASP,First Removal,C (yellow),10,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),7,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),8,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),9,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),1,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),2,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),4,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),5,Fiber Bowl 16oz,
CASP,Second Removal,B (green),1,Fiber Bowl 16oz,0
CASP,Second Removal,B (green),2,Fiber Bowl 16oz,1.393
CASP,Second Removal,B (green),3,Fiber Bowl 16oz,0
CASP,Second Removal,B (green),4,Fiber Bowl 16oz,1.075
CASP,Second Removal,B (green),5,Fiber Bowl 16oz,0
CASP,Second Removal,C (yellow),1,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),2,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),3,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),4,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),1,Fiber Bowl 16oz,
CASP,First Removal,A (blue),10,Fiber Bowl 16oz,
CASP,First Removal,A (blue),4,Fiber Bowl 16oz,
CASP,First Removal,A (blue),5,Fiber Bowl 16oz,
CASP,First Removal,A (blue),7,Fiber Bowl 16oz,
CASP,First Removal,B (green),2,Fiber Bowl 16oz,0.409
CASP,First Removal,B (green),3,Fiber Bowl 16oz,0.551
CASP,First Removal,B (green),4,Fiber Bowl 16oz,1.123
CASP,First Removal,B (green),8,Fiber Bowl 16oz,0.393
CASP,First Removal,B (green),9,Fiber Bowl 16oz,0.862
CASP,First Removal,C (yellow),10,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),7,Fiber Bowl 16oz,
CASP,First Removal,C (yellow),8,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),2,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),6,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
CASP,Second Removal,A (blue),9,Fiber Bowl 16oz,
CASP,Second Removal,B (green),1,Fiber Bowl 16oz,1.309
CASP,Second Removal,B (green),5,Fiber Bowl 16oz,0.971
CASP,Second Removal,B (green),6,Fiber Bowl 16oz,0
CASP,Second Removal,B (green),7,Fiber Bowl 16oz,0
CASP,Second Removal,C (yellow),1,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),2,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),3,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
CASP,Second Removal,C (yellow),9,Fiber Bowl 16oz,
ASP,First Removal,A (blue),1,Fiber Bowl 16oz,
ASP,First Removal,A (blue),2,Fiber Bowl 16oz,
ASP,First Removal,A (blue),3,Fiber Bowl 16oz,
ASP,First Removal,A (blue),4,Fiber Bowl 16oz,
ASP,First Removal,A (blue),5,Fiber Bowl 16oz,
ASP,First Removal,B (green),1,Fiber Bowl 16oz,1.114
ASP,First Removal,B (green),2,Fiber Bowl 16oz,1.186
ASP,First Removal,B (green),3,Fiber Bowl 16oz,0
ASP,First Removal,B (green),4,Fiber Bowl 16oz,1.039
ASP,First Removal,B (green),5,Fiber Bowl 16oz,0
ASP,First Removal,C (yellow),1,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),2,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),3,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),4,Fiber Bowl 16oz,
ASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),10,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),6,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),7,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
ASP,Second Removal,A (blue),9,Fiber Bowl 16oz,
ASP,Second Removal,B (green),10,Fiber Bowl 16oz,1.073
ASP,Second Removal,B (green),6,Fiber Bowl 16oz,1.124
ASP,Second Removal,B (green),7,Fiber Bowl 16oz,0.891
ASP,Second Removal,B (green),8,Fiber Bowl 16oz,1.127
ASP,Second Removal,B (green),9,Fiber Bowl 16oz,1.368
ASP,Second Removal,C (yellow),10,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),7,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),8,Fiber Bowl 16oz,
ASP,Second Removal,C (yellow),9,Fiber Bowl 16oz,
EASP,First Removal,A (blue),10,Fiber Bowl 16oz,
EASP,First Removal,A (blue),2,Fiber Bowl 16oz,
EASP,First Removal,A (blue),4,Fiber Bowl 16oz,
EASP,First Removal,A (blue),6,Fiber Bowl 16oz,
EASP,First Removal,A (blue),9,Fiber Bowl 16oz,
EASP,First Removal,B (green),1,Fiber Bowl 16oz,1.143
EASP,First Removal,B (green),2,Fiber Bowl 16oz,1.016
EASP,First Removal,B (green),4,Fiber Bowl 16oz,1.111
EASP,First Removal,B (green),5,Fiber Bowl 16oz,1.145
EASP,First Removal,B (green),6,Fiber Bowl 16oz,1.019
EASP,First Removal,C (yellow),1,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),2,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),3,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),4,Fiber Bowl 16oz,
EASP,First Removal,C (yellow),5,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),1,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),3,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),5,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),7,Fiber Bowl 16oz,
EASP,Second Removal,A (blue),8,Fiber Bowl 16oz,
EASP,Second Removal,B (green),10,Fiber Bowl 16oz,1.044
EASP,Second Removal,B (green),3,Fiber Bowl 16oz,1.093
EASP,Second Removal,B (green),7,Fiber Bowl 16oz,0.823
EASP,Second Removal,B (green),8,Fiber Bowl 16oz,0.976
EASP,Second Removal,B (green),9,Fiber Bowl 16oz,0.86
EASP,Second Removal,C (yellow),10,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),6,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),7,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),8,Fiber Bowl 16oz,
EASP,Second Removal,C (yellow),9,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),2,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),4,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),6,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),7,Fiber Bowl 16oz,
Windrow,First Removal,A (blue),9,Fiber Bowl 16oz,
Windrow,First Removal,B (green),10,Fiber Bowl 16oz,0
Windrow,First Removal,B (green),2,Fiber Bowl 16oz,0.919
Windrow,First Removal,B (green),4,Fiber Bowl 16oz,0
Windrow,First Removal,B (green),6,Fiber Bowl 16oz,0
Windrow,First Removal,B (green),7,Fiber Bowl 16oz,0.571
Windrow,First Removal,C (yellow),1,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),3,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),5,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),6,Fiber Bowl 16oz,
Windrow,First Removal,C (yellow),7,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),1,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),10,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),3,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),5,Fiber Bowl 16oz,
Windrow,Second Removal,A (blue),8,Fiber Bowl 16oz,
Windrow,Second Removal,B (green),1,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),3,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),5,Fiber Bowl 16oz,0
Windrow,Second Removal,B (green),9,Fiber Bowl 16oz,0.093
Windrow,Second Removal,C (yellow),10,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),2,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),4,Fiber Bowl 16oz,
Windrow,Second Removal,C (yellow),9,Fiber Bowl 16oz,
EASP,First Removal,(blank),(blank),Fiber Bowl 16oz,0.356
EASP,Second Removal,(blank),(blank),Fiber Bowl 16oz,0.355
In-Vessel,First Removal,(blank),(blank),Fiber Bowl 16oz,0
In-Vessel,Second Removal,(blank),(blank),Fiber Bowl 16oz,0
Windrow,First Removal,A (blue),10,PLA Cold Cup Lid 8oz,
Windrow,First Removal,A (blue),6,PLA Cold Cup Lid 8oz,
Windrow,First Removal,A (blue),7,PLA Cold Cup Lid 8oz,
Windrow,First Removal,A (blue),8,PLA Cold Cup Lid 8oz,
Windrow,First Removal,A (blue),9,PLA Cold Cup Lid 8oz,
Windrow,First Removal,B (green),10,PLA Cold Cup Lid 8oz,
Windrow,First Removal,B (green),6,PLA Cold Cup Lid 8oz,
Windrow,First Removal,B (green),7,PLA Cold Cup Lid 8oz,
Windrow,First Removal,B (green),8,PLA Cold Cup Lid 8oz,
Windrow,First Removal,B (green),9,PLA Cold Cup Lid 8oz,
Windrow,First Removal,C (yellow),10,PLA Cold Cup Lid 8oz,0
Windrow,First Removal,C (yellow),6,PLA Cold Cup Lid 8oz,0
Windrow,First Removal,C (yellow),7,PLA Cold Cup Lid 8oz,0
